"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016185","GO:0016185","synaptic vesicle budding from presynaptic endocytic zone membrane","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Dnm1/Dnm3",2
"GO:0034370","GO:0034370","triglyceride-rich lipoprotein particle remodeling","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Lcat/Apoe",2
"GO:0038060","GO:0038060","nitric oxide-cGMP-mediated signaling","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Gucy1a1/Apoe",2
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Tmem100/Bmp4",2
"GO:0048664","GO:0048664","neuron fate determination","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Prrx1/Nkx2-2",2
"GO:0072102","GO:0072102","glomerulus morphogenesis","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Pdgfra/Bmp4",2
"GO:0080144","GO:0080144","intracellular amino acid homeostasis","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Slc38a3/Slc1a1",2
"GO:0099538","GO:0099538","synaptic signaling via neuropeptide","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Ntrk2/Grid1",2
"GO:0099612","GO:0099612","protein localization to axon","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Ugt8a/Nfasc",2
"GO:1900147","GO:1900147","regulation of Schwann cell migration","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Ptprz1/Lrp1",2
"GO:1903276","GO:1903276","regulation of sodium ion export across plasma membrane","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Atp1b2/Atp1b1",2
"GO:2000739","GO:2000739","regulation of mesenchymal stem cell differentiation","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Pdgfra/Sox6",2
"GO:2001214","GO:2001214","positive regulation of vasculogenesis","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Rin2/Tmem100",2
"GO:0003014","GO:0003014","renal system process","6/363","138/28928",0.0434782608695652,3.46484608935202,3.27187281244337,0.00806614767342577,0.0369995975562795,0.0239942735288903,"Sulf2/Adora1/Ednrb/Dab2/Aqp4/Bmp4",6
"GO:0045662","GO:0045662","negative regulation of myoblast differentiation","3/363","33/28928",0.0909090909090909,7.24467818682695,4.04616490653476,0.00809077570127331,0.0369995975562795,0.0239942735288903,"Cmtm5/Sox8/Bmp4",3
"GO:0046688","GO:0046688","response to copper ion","3/363","33/28928",0.0909090909090909,7.24467818682695,4.04616490653476,0.00809077570127331,0.0369995975562795,0.0239942735288903,"Cp/Mt2/Lcat",3
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","3/363","33/28928",0.0909090909090909,7.24467818682695,4.04616490653476,0.00809077570127331,0.0369995975562795,0.0239942735288903,"Spry1/Hey2/Tmem100",3
"GO:1904376","GO:1904376","negative regulation of protein localization to cell periphery","3/363","33/28928",0.0909090909090909,7.24467818682695,4.04616490653476,0.00809077570127331,0.0369995975562795,0.0239942735288903,"Pid1/Dab2/Rhoq",3
